"id","Name","Full_Address","Website","Plus_Code","Rating","Reviews","URL",
"33","Fairway Market 86th Street","240 East 86th St, New York, NY 10028, USA","fairwaymarket.com","Q2HW+6W New York, USA","4.2","(1,346)","https://www.google.com/maps/place/Fairway+Market+86th+Street/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25889954abe43:0x4d8b83c1e7b0be37!8m2!3d40.7780058!4d-73.9527497?hl=en",
"32","Barnes & Noble","555 5th Ave, New York, NY 10017, USA","stores.barnesandnoble.com","Q24C+7F New York, USA","4.5","(4,538)","https://www.google.com/maps/place/Barnes+%26+Noble/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c258fe47c5cc17:0x5eb8d533d94f78ff!8m2!3d40.7556907!4d-73.9788528?hl=en",
"31","Janovic Paint & Decorating Center","888 Lexington Ave, New York, NY 10065, USA","janovic.com","Q28M+JW New York, USA","4.8","(47)","https://www.google.com/maps/place/Janovic+Paint+%26+Decorating+Center/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c258e94cc36d51:0xbb457de7d322c6b2!8m2!3d40.7665767!4d-73.9652455?hl=en",
"30","Bond No. 9","897 Madison Ave, New York, NY 10021, USA","bondno9.com","Q2CM+QX New York, USA","4.2","(20)","https://www.google.com/maps/place/Bond+No.+9/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c258eb56727771:0xd9e963ec80601ad6!8m2!3d40.771949!4d-73.9651?hl=en",
"29","Janovic Paint & Decorating Center","215 7th Ave, New York, NY 10011, USA","janovic.com","P2V3+CP New York, USA","4.4","(75)","https://www.google.com/maps/place/Janovic+Paint+%26+Decorating+Center/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c259bb395c661b:0xd25ddf680f046383!8m2!3d40.743592!4d-73.995717?hl=en",
"28","Emporio Armani Uomo White Plains Bloomingdale's","Bloomingdale's, 175 Bloomingdale Rd, White Plains, NY 10605, USA","armani.com","26GV+2J White Plains, New York, USA","","","https://www.google.com/maps/place/Emporio+Armani+Uomo+White+Plains+Bloomingdale's/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c295c26d4c6c1b:0xecbfb626950a2532!8m2!3d41.025056!4d-73.755907?hl=en",
"27","Michaels","808 Columbus Ave, New York, NY 10025, USA","locations.michaels.com","Q2VM+H5 New York, USA","4.4","(1,172)","https://www.google.com/maps/place/Michaels/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2f6271671a6fb:0x78ba6c45f485ceb8!8m2!3d40.7939667!4d-73.9671163?hl=en",
"26","OMG Jeans","217 7th Ave, New York, NY 10011, USA","omgjeans.com","P2V3+FP New York, USA","4.2","(76)","https://www.google.com/maps/place/OMG+Jeans/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c259bb3bc62c5b:0xd0dcd729e59a4754!8m2!3d40.743688!4d-73.995667?hl=en",
"25","Aum Shanti Bookshop & Tarot Card Readings","230 E 14th St, New York, NY 10003, USA","aumshantibookshop.com","P2M7+2H New York, USA","4.4","(51)","https://www.google.com/maps/place/Aum+Shanti+Bookshop+%26+Tarot+Card+Readings/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2599ee31e95b7:0x2bd91bfe39d2780f!8m2!3d40.732544!4d-73.986056?hl=en",
"24","Goodwill Industries Store & Donation Center","2196 5th Ave, New York, NY 10037, USA","goodwillnynj.org","R366+XP New York, USA","4.1","(187)","https://www.google.com/maps/place/Goodwill+Industries+Store+%26+Donation+Center/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c2f675da76b31d:0x34e8716b9e732702!8m2!3d40.8124616!4d-73.9381898?hl=en",
"23","Blick Art Materials","1-5 Bond St, New York, NY 10012, USA","dickblick.com","P2G4+M3 New York, USA","4.5","(476)","https://www.google.com/maps/place/Blick+Art+Materials/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25985544abcc9:0x236f87aa1a895a4!8m2!3d40.7266681!4d-73.9947577?hl=en",
"22","The UPS Store","10 Bond St, Great Neck, NY 11021, USA","locations.theupsstore.com","Q7QC+7W Great Neck, North Hempstead, NY, USA","3.9","(15)","https://www.google.com/maps/place/The+UPS+Store/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c28999d1db1405:0xa5d6f7e4d5d56acc!8m2!3d40.7882024!4d-73.7276943?hl=en",
"21","Walgreens","145 4th Ave, New York, NY 10003, USA","walgreens.com","P2M6+J5 New York, USA","3.4","(56)","https://www.google.com/maps/place/Walgreens/@40.8754439,-74.0112165,11z/data=!4m9!1m3!2m2!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!6e6!3m4!1s0x89c25998d87e71a3:0xfb0c1e969a883dbb!8m2!3d40.7340759!4d-73.9895051?hl=en",
"20","Goodwill Industries Store & Donation Center","512 W 181st St, New York, NY 10033, USA","goodwillnynj.org","R3X9+97 New York, USA","3.8","(148)","https://www.google.com/maps/place/Goodwill+Industries+Store+%26+Donation+Center/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f41f3af929c3:0xfdd551babda7ec54!8m2!3d40.8484191!4d-73.9318636?hl=en",
"19","Gristede's Foods","1367 Viele Ave, The Bronx, NY 10474, USA","gristedessupermarkets.com","R459+5G New York, USA","1.5","(2)","https://www.google.com/maps/place/Gristede's+Foods/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f50f10b647ff:0x2bd31683594fb911!8m2!3d40.807933!4d-73.881201?hl=en",
"18","Juice Press","1053 W Boston Post Rd, Mamaroneck, NY 10543, USA","juicepress.com","W7Q4+RM Mamaroneck, NY, USA","5.0","(1)","https://www.google.com/maps/place/Juice+Press/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2918b72be8cc5:0x6626e9d12f42bbcc!8m2!3d40.9396233!4d-73.7432942?hl=en",
"17","Alfa Medical","14 Bond St, Great Neck, NY 11021, USA","alfa-medical.com","Q7QC+HV Great Neck Plaza, North Hempstead, NY, USA","3.0","(2)","https://www.google.com/maps/place/Alfa+Medical/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28999b7d30d53:0x3a2a5d88892d6cd3!8m2!3d40.7889234!4d-73.7277513?hl=en",
"16","Petco","2350 Central Park Ave, Yonkers, NY 10710, USA","stores.petco.com","X5GC+R3 Yonkers, New York, USA","4.1","(286)","https://www.google.com/maps/place/Petco/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c292b8615423fd:0xc8947376369535b1!8m2!3d40.9770636!4d-73.8298585?hl=en",
"15","Duane Reade","1 E Kingsbridge Rd, The Bronx, NY 10468, USA","walgreens.com","V493+26 The Bronx, New York, USA","3.0","(49)","https://www.google.com/maps/place/Duane+Reade/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f38444022099:0x7085d43e1e97eac5!8m2!3d40.8675399!4d-73.896984?hl=en",
"14","31 South St LLC","31 South St, Mt Vernon, NY 10550, USA","","W552+62 Mt Vernon, Pelham, NY, USA","4.6","(10)","https://www.google.com/maps/place/31+South+St+LLC/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2ced9799fbf:0x9c2441d99c408503!8m2!3d40.9080522!4d-73.8499009?hl=en",
"13","Goodwill Industries Store & Donation Center","28 Joyce Rd, New Rochelle, NY 10801, USA","goodwillnynj.org","W68C+PJ New Rochelle, New York, USA","3.8","(100)","https://www.google.com/maps/place/Goodwill+Industries+Store+%26+Donation+Center/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d8eeb0fa349:0x972ca1fabe9c40a0!8m2!3d40.9167677!4d-73.7784079?hl=en",
"12","Surgical Auto Repair","40 N MacQuesten Pkwy, Mt Vernon, NY 10550, USA","surgicalautorepair.com","W572+MM Mt Vernon, Pelham, NY, USA","4.6","(61)","https://www.google.com/maps/place/Surgical+Auto+Repair/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2b60f541c4d:0xaf900c5e4c34bf78!8m2!3d40.9141555!4d-73.8482511?hl=en",
"11","Duane Reade","678 McLean Ave, Yonkers, NY 10704, USA","walgreens.com","W45F+HQ Yonkers, New York, USA","3.6","(11)","https://www.google.com/maps/place/Duane+Reade/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2efe43a3357:0xb90144340a250c66!8m2!3d40.9089749!4d-73.875501?hl=en",
"10","Perfumania","8000 Mall Walk, Yonkers, NY 10704, USA","perfumania.com","W4HW+93 Yonkers, New York, USA","4.6","(29)","https://www.google.com/maps/place/Perfumania/@40.8829088,-73.9698936,11z/data=!3m1!5s0x89c2f2a5e565e123:0x7edf0a3a3c23ec15!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2a5b7d4721b:0x6139a6fd8c48e280!8m2!3d40.9284094!4d-73.8548513?hl=en",
"9","Fairway Market Pelham Wine & Spirits","847-A Pelham Pkwy, Pelham, NY 10803, USA","fairwaywines.com","V5RH+MP Pelham Manor, Pelham, NY, USA","4.5","(69)","https://www.google.com/maps/place/Fairway+Market+Pelham+Wine+%26+Spirits/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d2052010e11:0xe9ed06a7da701499!8m2!3d40.8916677!4d-73.8206723?hl=en",
"8","Hilti Store","656 Central Park Ave, Yonkers, NY 10704, USA","us.hilti.com","W4FR+67 Yonkers, New York, USA","4.6","(14)","https://www.google.com/maps/place/Hilti+Store/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2bb7ccaf905:0x8f423c3ae59f0102!8m2!3d40.9230061!4d-73.8592828?hl=en",
"7","Cross County Shopping","8000 Mall Walk, Yonkers, NY 10704, USA","crosscountycenter.com","W4HV+2M Yonkers, New York, USA","4.4","(10,061)","https://www.google.com/maps/place/Cross+County+Shopping/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2af7c9f25af:0xf63f62d7682e5eae!8m2!3d40.9276239!4d-73.8558481?hl=en",
"6","T.J. Maxx","600 E Sandford Blvd, Mt Vernon, NY 10550, USA","tjmaxx.com","W52J+PR Mt Vernon, Pelham, NY, USA","4.1","(167)","https://www.google.com/maps/place/T.J.+Maxx/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d1647ff4ef3:0x40ffb986d1a15f96!8m2!3d40.901793!4d-73.817999?hl=en",
"5","Pyramid America","1 Haven Ave, Mt Vernon, NY 10553, USA","pyramidamerica.com","W56G+58 Mt Vernon, Pelham, NY, USA","4.0","(1)","https://www.google.com/maps/place/Pyramid+America/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d3f59f8e813:0xdc30cf1bbfa228e0!8m2!3d40.9104575!4d-73.8242142?hl=en",
"4","Bed Bath & Beyond","500 E Sandford Blvd, Mt Vernon, NY 10550, USA","stores.bedbathandbeyond.com","W52J+5R Mt Vernon, Pelham, NY, USA","4.4","(511)","https://www.google.com/maps/place/Bed+Bath+%26+Beyond/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d1630b4761f:0x2e6f7196077cf5c5!8m2!3d40.9004824!4d-73.817946?hl=en",
"3","Foot Locker","52 S 4th Ave, Mt Vernon, NY 10550, USA","stores.footlocker.com","W557+X8 Mt Vernon, Pelham, NY, USA","3.7","(64)","https://www.google.com/maps/place/Foot+Locker/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d34140aece3:0x671967b275394ee6!8m2!3d40.909946!4d-73.836671?hl=en",
"2","Consolidated Plumbing Supply","121 Stevens Ave, Mt Vernon, NY 10550, USA","consolidatedplumbingsupply.com","W565+GR Mt Vernon, Pelham, NY, USA","4.6","(49)","https://www.google.com/maps/place/Consolidated+Plumbing+Supply/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d35408622f3:0x2186b7b1ab221883!8m2!3d40.9113294!4d-73.8403751?hl=en",
"1","Bronx River Bicycle Works","27 Mt Vernon Ave, Mt Vernon, NY 10550, USA","bronxriverbicycleworks.com","W563+FX Mt Vernon, Pelham, NY, USA","4.2","(76)","https://www.google.com/maps/place/Bronx+River+Bicycle+Works/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2ca570e87f1:0x937835f1e0f5c9d7!8m2!3d40.911245!4d-73.845057?hl=en",
